date,income,price
2018-07-03,58015498,650
2018-07-04,58015498,660
2018-07-05,58015498,650
2018-07-06,58015498,640
2018-07-09,58015498,640
2018-07-10,58015498,660
2018-07-11,58015498,670
2018-07-12,58015498,680
2018-07-13,58015498,680
2018-07-16,58015498,690
2018-07-17,58015498,690
2018-07-18,58015498,690
2018-07-19,58015498,680
2018-07-20,58015498,680
2018-07-23,58015498,690
2018-07-24,58015498,650
2018-07-25,58015498,650
2018-07-26,58015498,650
2018-07-27,58015498,646
2018-07-30,58015498,666
2018-07-31,58015498,670
2018-08-01,58015498,670
2018-08-02,58015498,670
2018-08-03,58015498,700
2018-08-06,58015498,730
2018-08-07,58015498,730
2018-08-08,58015498,770
2018-08-09,58015498,760
2018-08-10,58015498,780
2018-08-13,58015498,810
2018-08-14,58015498,780
2018-08-16,58015498,790
2018-08-17,58015498,790
2018-08-20,58015498,810
2018-08-21,58015498,810
2018-08-22,58015498,810
2018-08-23,58015498,790
2018-08-24,58015498,790
2018-08-27,58015498,810
2018-08-28,58015498,790
2018-08-29,58015498,790
2018-08-30,58015498,790
2018-08-31,58015498,750
2018-09-03,58015498,780
2018-09-04,58015498,770
2018-09-05,58015498,770
2018-09-06,58015498,780
2018-09-07,58015498,800
2018-09-10,58015498,810
2018-09-11,58015498,810
2018-09-12,58015498,790
2018-09-13,58015498,790
2018-09-14,58015498,790
2018-09-17,58015498,790
2018-09-18,58015498,790
2018-09-19,58015498,760
2018-09-20,58015498,760
2018-09-21,58015498,760
2018-09-27,58015498,750
2018-09-28,58015498,760
2018-10-01,58015498,760
2018-10-02,58015498,740
2018-10-04,58015498,740
2018-10-05,58015498,740
2018-10-08,58015498,740
2018-10-10,58015498,740
2018-10-11,58015498,720
2018-10-12,58015498,720
2018-10-15,58015498,740
2018-10-16,58015498,740
2018-10-17,58015498,725
2018-10-18,58015498,715
2018-10-19,58015498,725
2018-10-22,58015498,725
2018-10-23,58015498,705
2018-10-24,58015498,705
2018-10-25,58015498,680
2018-10-26,58015498,680
2018-10-29,58015498,680
2018-10-30,58015498,690
2018-10-31,58015498,700
2018-11-01,58015498,710
2018-11-02,58015498,710
2018-11-05,58015498,710
2018-11-06,58015498,730
2018-11-07,58015498,730
2018-11-08,58015498,730
2018-11-09,58015498,720
2018-11-12,58015498,720
2018-11-13,58015498,720
2018-11-14,58015498,720
2018-11-15,58015498,740
2018-11-16,58015498,690
2018-11-19,58015498,690
2018-11-20,58015498,705
2018-11-21,58015498,685
2018-11-22,58015498,685
2018-11-23,58015498,665
2018-11-26,58015498,665
2018-11-27,58015498,665
2018-11-28,58015498,665
2018-11-29,58015498,665
2018-11-30,58015498,665
2018-12-03,58015498,660
2018-12-04,58015498,680
2018-12-05,58015498,670
2018-12-06,58015498,670
2018-12-10,58015498,670
2018-12-11,58015498,670
2018-12-12,58015498,670
2018-12-13,58015498,670
2018-12-14,58015498,670
2018-12-17,58015498,670
2018-12-18,58015498,660
2018-12-19,58015498,660
2018-12-20,58015498,650
2018-12-21,58015498,650
2018-12-24,58015498,650
2018-12-26,58015498,650
2018-12-27,58015498,650
2018-12-28,58015498,640
2018-12-31,58015498,640
2019-01-02,22751520,640
2019-01-03,22751520,640
2019-01-04,22751520,650
2019-01-07,22751520,650
2019-01-08,22751520,640
2019-01-09,22751520,640
2019-01-10,22751520,600
2019-01-11,22751520,600
2019-01-14,22751520,610
2019-01-15,22751520,610
2019-01-16,22751520,623
2019-01-17,22751520,623
2019-01-18,22751520,623
2019-01-21,22751520,623
2019-01-22,22751520,594
2019-01-23,22751520,594
2019-01-24,22751520,594
2019-01-25,22751520,594
2019-01-28,22751520,594
2019-01-29,22751520,594
2019-01-30,22751520,594
2019-01-31,22751520,604
2019-02-01,22751520,604
2019-02-07,22751520,594
2019-02-08,22751520,584
2019-02-11,22751520,584
2019-02-12,22751520,594
2019-02-13,22751520,594
2019-02-14,22751520,594
2019-02-15,22751520,594
2019-02-18,22751520,604
2019-02-19,22751520,604
2019-02-20,22751520,624
2019-02-21,22751520,624
2019-02-22,22751520,624
2019-02-25,22751520,614
2019-02-26,22751520,614
2019-02-27,22751520,614
2019-02-28,22751520,624
2019-03-04,22751520,624
2019-03-05,22751520,644
2019-03-06,22751520,670
2019-03-07,22751520,670
2019-03-08,22751520,650
2019-03-11,22751520,650
2019-03-12,22751520,660
2019-03-13,22751520,660
2019-03-14,22751520,660
2019-03-15,22751520,660
2019-03-18,22751520,660
2019-03-19,22751520,670
2019-03-20,22751520,685
2019-03-21,22751520,675
2019-03-22,22751520,675
2019-03-25,22751520,710
2019-03-26,22751520,700
2019-03-27,22751520,700
2019-03-28,22751520,720
2019-03-29,22751520,720
2019-04-01,22751520,735
2019-04-02,22751520,780
2019-04-03,22751520,800
2019-04-04,22751520,790
2019-04-05,22751520,762
2019-04-08,22751520,825
2019-04-09,22751520,905
2019-04-10,22751520,915
2019-04-11,22751520,1013
2019-04-12,22751520,1058
2019-04-15,22751520,983
2019-04-16,22751520,973
2019-04-17,22751520,948
2019-04-18,22751520,1068
2019-04-19,22751520,1040
2019-04-22,22751520,960
2019-04-23,22751520,880
2019-04-24,22751520,880
2019-04-25,22751520,860
2019-04-26,22751520,860
2019-04-29,22751520,810
2019-04-30,22751520,830
2019-05-02,22751520,830
2019-05-03,22751520,880
2019-05-07,22751520,840
2019-05-08,22751520,830
2019-05-09,22751520,780
2019-05-10,22751520,740
2019-05-13,22751520,665
2019-05-14,22751520,640
2019-05-15,22751520,615
2019-05-16,22751520,605
2019-05-17,22751520,600
2019-05-20,22751520,590
2019-05-21,22751520,590
2019-05-22,22751520,570
2019-05-23,22751520,570
2019-05-24,22751520,590
2019-05-27,22751520,580
2019-05-28,22751520,565
2019-05-29,22751520,555
2019-05-30,22751520,575
2019-05-31,22751520,600
2019-06-03,22751520,610
2019-06-04,22751520,600
2019-06-05,22751520,570
2019-06-07,22751520,560
2019-06-10,22751520,560
2019-06-11,22751520,560
2019-06-12,22751520,510
2019-06-13,22751520,495
2019-06-14,22751520,455
2019-06-17,22751520,420
2019-06-18,22751520,420
2019-06-19,22751520,420
2019-06-20,22751520,425
2019-06-21,22751520,425
2019-06-24,22751520,435
2019-06-25,22751520,435
2019-06-26,22751520,435
2019-06-27,22751520,430
2019-06-28,22751520,450
2019-07-01,22751520,440
2019-07-02,22751520,440
2019-07-03,22751520,440
2019-07-04,22751520,420
2019-07-05,22751520,420
2019-07-08,22751520,420
2019-07-09,22751520,420
2019-07-10,22751520,420
2019-07-11,22751520,420
2019-07-12,22751520,415
2019-07-15,22751520,420
2019-07-16,22751520,420
2019-07-17,22751520,420
2019-07-18,22751520,420
2019-07-19,22751520,420
2019-07-22,22751520,430
2019-07-23,22751520,430
2019-07-24,22751520,420
2019-07-25,22751520,415
2019-07-26,22751520,410
2019-07-29,22751520,420
2019-07-30,22751520,420
2019-07-31,22751520,420
2019-08-01,22751520,450
2019-08-02,22751520,470
2019-08-05,22751520,460
2019-08-06,22751520,480
2019-08-07,22751520,470
2019-08-08,22751520,500
2019-08-09,22751520,500
2019-08-12,22751520,515
2019-08-13,22751520,515
2019-08-14,22751520,525
2019-08-16,22751520,515
2019-08-19,22751520,500
2019-08-20,22751520,505
2019-08-21,22751520,505
2019-08-22,22751520,510
2019-08-23,22751520,510
2019-08-26,22751520,510
2019-08-27,22751520,510
2019-08-28,22751520,510
2019-08-29,22751520,510
2019-08-30,22751520,520
2019-09-02,22751520,520
2019-09-03,22751520,510
2019-09-04,22751520,505
2019-09-05,22751520,515
2019-09-06,22751520,525
2019-09-09,22751520,560
2019-09-10,22751520,550
2019-09-11,22751520,550
2019-09-16,22751520,540
2019-09-17,22751520,580
2019-09-18,22751520,570
2019-09-19,22751520,570
2019-09-20,22751520,550
2019-09-23,22751520,550
2019-09-24,22751520,550
2019-09-25,22751520,550
2019-09-26,22751520,515
2019-09-27,22751520,515
2019-09-30,22751520,510
2019-10-01,22751520,510
2019-10-02,22751520,500
2019-10-04,22751520,505
2019-10-07,22751520,505
2019-10-08,22751520,515
2019-10-10,22751520,515
2019-10-11,22751520,515
2019-10-14,22751520,535
2019-10-15,22751520,530
2019-10-16,22751520,530
2019-10-17,22751520,530
2019-10-18,22751520,530
2019-10-21,22751520,520
2019-10-22,22751520,520
2019-10-23,22751520,510
2019-10-24,22751520,510
2019-10-25,22751520,510
2019-10-28,22751520,535
2019-10-29,22751520,535
2019-10-30,22751520,535
2019-10-31,22751520,535
2019-11-01,22751520,535
2019-11-04,22751520,535
2019-11-05,22751520,560
2019-11-06,22751520,560
2019-11-07,22751520,560
2019-11-08,22751520,585
2019-11-11,22751520,585
2019-11-12,22751520,590
2019-11-13,22751520,590
2019-11-14,22751520,590
2019-11-15,22751520,590
2019-11-18,22751520,600
2019-11-19,22751520,645
2019-11-20,22751520,645
2019-11-21,22751520,645
2019-11-22,22751520,635
2019-11-25,22751520,660
2019-11-26,22751520,635
2019-11-27,22751520,640
2019-11-28,22751520,660
2019-11-29,22751520,660
2019-12-02,22751520,720
2019-12-03,22751520,710
2019-12-04,22751520,720
2019-12-05,22751520,740
2019-12-09,22751520,750
2019-12-10,22751520,790
2019-12-11,22751520,780
2019-12-12,22751520,760
2019-12-13,22751520,745
2019-12-16,22751520,765
2019-12-17,22751520,765
2019-12-18,22751520,765
2019-12-19,22751520,750
2019-12-20,22751520,740
2019-12-23,22751520,710
2019-12-24,22751520,710
2019-12-26,22751520,730
2019-12-27,22751520,780
2019-12-30,22751520,770
2019-12-31,22751520,770
2020-01-02,28485052,775
2020-01-03,28485052,810
2020-01-06,28485052,870
2020-01-07,28485052,930
2020-01-08,28485052,955
2020-01-09,28485052,945
2020-01-10,28485052,955
2020-01-13,28485052,960
2020-01-14,28485052,960
2020-01-15,28485052,960
2020-01-16,28485052,950
2020-01-17,28485052,950
2020-01-20,28485052,950
2020-01-21,28485052,950
2020-01-22,28485052,960
2020-01-23,28485052,950
2020-01-28,28485052,938
2020-01-29,28485052,940
2020-01-30,28485052,940
2020-01-31,28485052,930
2020-02-03,28485052,930
2020-02-04,28485052,920
2020-02-05,28485052,910
2020-02-06,28485052,910
2020-02-07,28485052,910
2020-02-10,28485052,910
2020-02-11,28485052,925
2020-02-12,28485052,915
2020-02-13,28485052,900
2020-02-14,28485052,945
2020-02-17,28485052,985
2020-02-18,28485052,1025
2020-02-19,28485052,1110
2020-02-20,28485052,1150
2020-02-21,28485052,1213
2020-02-24,28485052,1288
2020-02-25,28485052,1350
2020-02-26,28485052,1488
2020-02-27,28485052,1600
2020-02-28,28485052,1625
2020-03-02,28485052,1450
2020-03-03,28485052,1325
2020-03-04,28485052,1275
2020-03-05,28485052,1250
2020-03-06,28485052,1225
2020-03-09,28485052,1170
2020-03-10,28485052,1160
2020-03-11,28485052,1220
2020-03-12,28485052,1220
2020-03-13,28485052,1220
2020-03-16,28485052,1180
2020-03-17,28485052,1180
2020-03-18,28485052,1140
2020-03-19,28485052,1080
2020-03-20,28485052,1060
2020-03-23,28485052,1040
2020-03-24,28485052,1040
2020-03-25,28485052,1040
2020-03-26,28485052,1060
2020-03-27,28485052,1080
2020-03-30,28485052,1210
2020-03-31,28485052,1190
2020-04-01,28485052,1210
2020-04-02,28485052,1235
2020-04-03,28485052,1245
2020-04-06,28485052,1260
2020-04-07,28485052,1310
2020-04-08,28485052,1255
2020-04-09,28485052,1205
2020-04-10,28485052,1180
2020-04-13,28485052,1260
2020-04-14,28485052,1210
2020-04-16,28485052,1150
2020-04-17,28485052,1140
2020-04-20,28485052,1220
2020-04-21,28485052,1220
2020-04-22,28485052,1190
2020-04-23,28485052,1120
2020-04-24,28485052,1110
2020-04-27,28485052,1030
2020-04-28,28485052,1020
2020-04-29,28485052,990
2020-05-04,28485052,1040
2020-05-06,28485052,1010
2020-05-07,28485052,1010
2020-05-08,28485052,1010
2020-05-11,28485052,950
2020-05-12,28485052,970
2020-05-13,28485052,1030
2020-05-14,28485052,1150
2020-05-15,28485052,1170
2020-05-18,28485052,1050
2020-05-19,28485052,1050
2020-05-20,28485052,1030
2020-05-21,28485052,1030
2020-05-22,28485052,1030
2020-05-25,28485052,960
2020-05-26,28485052,950
2020-05-27,28485052,930
2020-05-28,28485052,880
2020-05-29,28485052,810
2020-06-01,28485052,730
2020-06-02,28485052,720
2020-06-03,28485052,740
2020-06-04,28485052,690
2020-06-05,28485052,700
2020-06-08,28485052,680
2020-06-09,28485052,660
2020-06-10,28485052,640
2020-06-11,28485052,640
2020-06-12,28485052,640
2020-06-15,28485052,710
2020-06-16,28485052,710
2020-06-17,28485052,720
2020-06-18,28485052,730
2020-06-19,28485052,730
2020-06-22,28485052,724
2020-06-23,28485052,734
2020-06-24,28485052,706
2020-06-25,28485052,708
2020-06-26,28485052,723
2020-06-29,28485052,707
2020-06-30,28485052,682
2020-06-02,28485052,720
2020-06-03,28485052,740
2020-06-04,28485052,690
2020-06-05,28485052,700
2020-06-08,28485052,680
2020-06-09,28485052,660
2020-06-10,28485052,640
2020-06-11,28485052,640
2020-06-12,28485052,640
2020-06-15,28485052,710
2020-06-16,28485052,710
2020-06-17,28485052,720
2020-06-18,28485052,730
2020-06-19,28485052,730
2020-06-22,28485052,724
2020-06-23,28485052,734
2020-06-24,28485052,706
2020-06-25,28485052,708
2020-06-26,28485052,723
2020-06-29,28485052,707
2020-06-30,28485052,682
2020-07-01,28485052,682
2020-07-02,28485052,682
2020-07-03,28485052,705
2020-07-06,28485052,735
2020-07-07,28485052,735
2020-07-08,28485052,735
2020-07-09,28485052,727
2020-07-10,28485052,727
2020-07-13,28485052,762
2020-07-14,28485052,770
2020-07-15,28485052,770
2020-07-16,28485052,765
2020-07-17,28485052,765
2020-07-20,28485052,765
2020-07-21,28485052,815
2020-07-22,28485052,845
2020-07-23,28485052,845
2020-07-24,28485052,845
2020-07-27,28485052,890
2020-07-28,28485052,895
2020-07-29,28485052,961
2020-07-30,28485052,1018
2020-07-31,28485052,1023
2020-08-03,28485052,1043
2020-08-04,28485052,1033
2020-08-05,28485052,1023
2020-08-06,28485052,1011
2020-08-07,28485052,986
2020-08-10,28485052,1011
2020-08-11,28485052,1011
2020-08-12,28485052,1011
2020-08-13,28485052,1039
2020-08-14,28485052,1039
2020-08-18,28485052,1019
2020-08-19,28485052,1029
2020-08-20,28485052,1029
2020-08-21,28485052,1029
2020-08-24,28485052,1024
2020-08-25,28485052,1025
2020-08-26,28485052,1025
2020-08-27,28485052,1035
2020-08-28,28485052,1035
2020-08-31,28485052,1035
2020-09-01,28485052,1109
2020-09-02,28485052,1099
2020-09-03,28485052,1139
2020-09-04,28485052,1169
2020-09-07,28485052,1169
2020-09-08,28485052,1179
2020-09-09,28485052,1192
2020-09-10,28485052,1222
2020-09-11,28485052,1232
2020-09-14,28485052,1232
2020-09-15,28485052,1196
2020-09-16,28485052,1186
2020-09-17,28485052,1196
2020-09-18,28485052,1186
2020-09-21,28485052,1196
2020-09-22,28485052,1186
2020-09-23,28485052,1186
2020-09-24,28485052,1186
2020-09-25,28485052,1186
2020-09-28,28485052,1186
2020-09-29,28485052,1186
2020-10-05,28485052,1186
2020-10-06,28485052,1199
2020-10-07,28485052,1241
2020-10-08,28485052,1241
2020-10-12,28485052,1241
2020-10-13,28485052,1241
2020-10-14,28485052,1241
2020-10-15,28485052,1194
2020-10-16,28485052,1116
2020-10-19,28485052,1116
2020-10-20,28485052,1126
2020-10-21,28485052,1126
2020-10-22,28485052,1136
2020-10-23,28485052,1136
2020-10-26,28485052,1176
2020-10-27,28485052,1176
2020-10-28,28485052,1182
2020-10-29,28485052,1227
2020-10-30,28485052,1261
2020-11-02,28485052,1251
2020-11-03,28485052,1261
2020-11-04,28485052,1261
2020-11-05,28485052,1251
2020-11-06,28485052,1261
2020-11-09,28485052,1266
2020-11-10,28485052,1271
2020-11-11,28485052,1261
2020-11-12,28485052,1261
2020-11-13,28485052,1261
2020-11-16,28485052,1261
2020-11-17,28485052,1261
2020-11-18,28485052,1226
2020-11-19,28485052,1226
2020-11-20,28485052,1236
2020-11-23,28485052,1342
2020-11-24,28485052,1332
2020-11-25,28485052,1332
2020-11-26,28485052,1332
2020-11-27,28485052,1332
2020-11-30,28485052,1332
2020-12-01,28485052,1332
2020-12-02,28485052,1332
2020-12-03,28485052,1316
2020-12-07,28485052,1316
2020-12-08,28485052,1336
2020-12-09,28485052,1296
2020-12-10,28485052,1294
2020-12-11,28485052,1294
2020-12-14,28485052,1304
2020-12-15,28485052,1354
2020-12-16,28485052,1354
2020-12-17,28485052,1364
2020-12-18,28485052,1364
2020-12-21,28485052,1364
2020-12-22,28485052,1379
2020-12-23,28485052,1449
2020-12-24,28485052,1449
2020-12-28,28485052,1449
2020-12-29,28485052,1456
2020-12-30,28485052,1466
2020-12-31,28485052,1466
2021-01-05,38513382,1548
2021-01-06,38513382,1679
2021-01-07,38513382,1729
2021-01-08,38513382,1729
2021-01-11,38513382,1771
2021-01-12,38513382,1828
2021-01-13,38513382,1908
2021-01-14,38513382,1928
2021-01-15,38513382,1928
2021-01-18,38513382,1928
2021-01-19,38513382,1948
2021-01-20,38513382,1918
2021-01-21,38513382,1921
2021-01-22,38513382,1911
2021-01-25,38513382,1901
2021-01-26,38513382,1911
2021-01-27,38513382,1849
2021-01-28,38513382,1849
2021-01-29,38513382,1849
2021-02-01,38513382,1849
2021-02-02,38513382,1849
2021-02-03,38513382,1879
2021-02-04,38513382,1879
2021-02-05,38513382,1894
2021-02-08,38513382,1904
2021-02-09,38513382,1938
2021-02-10,38513382,1986
2021-02-15,38513382,2026
2021-02-16,38513382,2046
2021-02-17,38513382,2128
2021-02-18,38513382,2138
2021-02-19,38513382,2190
2021-02-22,38513382,2222
2021-02-23,38513382,2200
2021-02-24,38513382,2193
2021-02-25,38513382,2193
2021-02-26,38513382,2170
2021-03-02,38513382,2146
2021-03-03,38513382,2146
2021-03-04,38513382,2087
2021-03-05,38513382,2067
2021-03-08,38513382,2027
2021-03-09,38513382,1990
2021-03-10,38513382,1963
2021-03-11,38513382,1913
2021-03-12,38513382,1873
2021-03-15,38513382,1867
2021-03-16,38513382,1963
2021-03-17,38513382,1967
2021-03-18,38513382,1987
2021-03-19,38513382,1990
2021-03-22,38513382,1990
2021-03-23,38513382,1990
2021-03-24,38513382,2023
2021-03-25,38513382,2003
2021-03-26,38513382,1933
2021-03-29,38513382,1617
2021-03-30,38513382,1500
2021-03-31,38513382,1500
2021-04-01,38513382,1533
2021-04-02,38513382,1597
2021-04-05,38513382,1625
2021-04-06,38513382,1600
2021-04-07,38513382,1600
2021-04-08,38513382,1578
2021-04-09,38513382,1578
2021-04-12,38513382,1398
2021-04-13,38513382,1325
2021-04-14,38513382,1285
2021-04-15,38513382,1192
2021-04-16,38513382,1172
2021-04-19,38513382,1018
2021-04-20,38513382,937
2021-04-21,38513382,867
2021-04-22,38513382,887
2021-04-23,38513382,877
2021-04-26,38513382,877
2021-04-27,38513382,867
2021-04-28,38513382,817
2021-04-29,38513382,789
2021-04-30,38513382,806
2021-05-03,38513382,786
2021-05-04,38513382,784
2021-05-06,38513382,784
2021-05-07,38513382,774
2021-05-10,38513382,741
2021-05-11,38513382,741
2021-05-12,38513382,741
2021-05-13,38513382,707
2021-05-14,38513382,677
2021-05-17,38513382,667
2021-05-18,38513382,667
2021-05-20,38513382,677
2021-05-21,38513382,677
2021-05-24,38513382,678
2021-05-25,38513382,678
2021-05-26,38513382,678
2021-05-27,38513382,667
2021-05-28,38513382,638
2021-05-31,38513382,597
2021-06-01,38513382,592
2021-06-02,38513382,612
2021-06-03,38513382,612
2021-06-04,38513382,612
2021-06-07,38513382,660
2021-06-08,38513382,640
2021-06-09,38513382,677
2021-06-10,38513382,687
2021-06-11,38513382,703
2021-06-14,38513382,750
2021-06-15,38513382,757
2021-06-16,38513382,757
2021-06-17,38513382,762
2021-06-18,38513382,770
2021-06-21,38513382,732
2021-06-22,38513382,732
2021-06-23,38513382,692
2021-06-24,38513382,692
2021-06-25,38513382,697
2021-06-28,38513382,697
2021-06-29,38513382,687
2021-06-30,38513382,683
2021-06-02,38513382,612
2021-06-03,38513382,612
2021-06-04,38513382,612
2021-06-07,38513382,660
2021-06-08,38513382,640
2021-06-09,38513382,677
2021-06-10,38513382,687
2021-06-11,38513382,703
2021-06-14,38513382,750
2021-06-15,38513382,757
2021-06-16,38513382,757
2021-06-17,38513382,762
2021-06-18,38513382,770
2021-06-21,38513382,732
2021-06-22,38513382,732
2021-06-23,38513382,692
2021-06-24,38513382,692
2021-06-25,38513382,697
2021-06-28,38513382,697
2021-06-29,38513382,687
2021-06-30,38513382,683
2021-07-01,38513382,673
2021-07-02,38513382,683
2021-07-05,38513382,720
2021-07-06,38513382,703
2021-07-07,38513382,718
2021-07-08,38513382,742
2021-07-09,38513382,762
2021-07-12,38513382,767
2021-07-13,38513382,738
2021-07-14,38513382,733
2021-07-15,38513382,698
2021-07-16,38513382,695
2021-07-19,38513382,723
2021-07-20,38513382,747
2021-07-21,38513382,730
2021-07-22,38513382,727
2021-07-23,38513382,762
2021-07-26,38513382,773
2021-07-27,38513382,773
2021-07-28,38513382,793
2021-07-29,38513382,793
2021-07-30,38513382,793
2021-08-02,38513382,793
2021-08-03,38513382,808
2021-08-04,38513382,808
2021-08-05,38513382,855
2021-08-06,38513382,860
2021-08-09,38513382,860
2021-08-10,38513382,873
2021-08-11,38513382,879
2021-08-12,38513382,879
2021-08-13,38513382,879
2021-08-17,38513382,879
2021-08-18,38513382,879
2021-08-19,38513382,888
2021-08-20,38513382,888
2021-08-23,38513382,913
2021-08-24,38513382,913
2021-08-25,38513382,909
2021-08-26,38513382,914
2021-08-27,38513382,908
2021-08-30,38513382,943
2021-08-31,38513382,943
2021-09-01,38513382,943
2021-09-02,38513382,943
2021-09-03,38513382,948
2021-09-06,38513382,953
2021-09-07,38513382,960
2021-09-08,38513382,960
2021-09-09,38513382,959
2021-09-10,38513382,959
2021-09-13,38513382,959
2021-09-14,38513382,959
2021-09-15,38513382,964
2021-09-16,38513382,964
2021-09-17,38513382,979
2021-09-23,38513382,979
2021-09-24,38513382,969
2021-09-27,38513382,969
2021-09-28,38513382,969
2021-09-29,38513382,925
2021-09-30,38513382,919
2021-10-01,38513382,919
2021-10-05,38513382,919
2021-10-06,38513382,922
2021-10-07,38513382,922
2021-10-08,38513382,922
2021-10-12,38513382,937
2021-10-13,38513382,937
2021-10-14,38513382,937
2021-10-15,38513382,937
2021-10-18,38513382,942
2021-10-19,38513382,942
2021-10-20,38513382,942
2021-10-21,38513382,947
2021-10-22,38513382,949
2021-10-25,38513382,949
2021-10-26,38513382,949
2021-10-27,38513382,949
2021-10-28,38513382,989
2021-10-29,38513382,989
2021-11-01,38513382,989
2021-11-02,38513382,989
2021-11-03,38513382,989
2021-11-04,38513382,989
2021-11-05,38513382,989
2021-11-08,38513382,989
2021-11-09,38513382,989
2021-11-10,38513382,989
2021-11-11,38513382,989
2021-11-12,38513382,989
2021-11-15,38513382,989
2021-11-16,38513382,989
2021-11-17,38513382,989
2021-11-18,38513382,984
2021-11-19,38513382,984
2021-11-22,38513382,994
2021-11-23,38513382,997
2021-11-24,38513382,992
2021-11-25,38513382,992
2021-11-26,38513382,992
2021-11-29,38513382,992
2021-11-30,38513382,992
2021-12-01,38513382,992
2021-12-02,38513382,992
2021-12-06,38513382,932
2021-12-07,38513382,932
2021-12-08,38513382,932
2021-12-09,38513382,927
2021-12-10,38513382,927
2021-12-13,38513382,927
2021-12-14,38513382,922
2021-12-15,38513382,922
2021-12-16,38513382,922
2021-12-17,38513382,912
2021-12-20,38513382,912
2021-12-21,38513382,912
2021-12-22,38513382,912
2021-12-23,38513382,912
2021-12-24,38513382,912
2021-12-27,38513382,912
2021-12-28,38513382,912
2021-12-29,38513382,912
2021-12-30,38513382,912
2021-12-31,38513382,899
